user,item,estimated_rating
1,898,3.783591115538578
1,858,3.7763052614699344
1,1221,3.7561822611264994
1,8132,3.7216023067716306
1,720,3.6791241416201927
1,2858,3.6453729408950024
1,2324,3.6280550097736737
1,7502,3.625288241545837
1,969,3.587850991231919
1,296,3.5863935535978664
1,6016,3.573488798947912
1,1276,3.566791853784643
1,111,3.5468861418916515
1,905,3.5212684720574643
1,115713,3.5147906551400547
1,306,3.5068533148755345
1,2804,3.505807252047665
1,2300,3.4935809013174275
1,308,3.4913377827041767
1,1231,3.4887812179959146
1,3683,3.4870116841041723
1,3730,3.4798535372195083
1,994,3.4770465271847937
1,3462,3.4693310925137633
1,105504,3.4688129879178367
1,1204,3.4672914090380815
1,904,3.4671522553236
1,926,3.4661345996520585
1,745,3.46217505380391
1,3362,3.4598525725878484
1,1213,3.456517279403154
1,741,3.4559325860931076
1,1212,3.453196078933264
1,1217,3.449604737970742
1,1954,3.4469312030894277
1,1178,3.43125027087505
1,56782,3.4297619724481994
1,68157,3.4273536217458602
1,78499,3.421200747601044
1,48780,3.420551104712923
2,318,4.406334886807852
2,2571,4.3884600039744965
2,905,4.3760162547347345
2,7502,4.350981607803539
2,858,4.346112988062867
2,79702,4.342372183343083
2,48516,4.337189324415231
2,969,4.3319163707775905
2,4235,4.323128098489569
2,1228,4.310820009907968
2,28,4.308815600149877
2,1196,4.295767223309127
2,2329,4.293340688867462
2,2300,4.292479709435218
2,1233,4.287043056262155
2,745,4.286276972700866
2,1299,4.285735158919179
2,1304,4.2825057880177715
2,2501,4.27709282049363
2,2318,4.273321114505054
2,926,4.270254197250877
2,3462,4.267573323966664
2,1221,4.257932042378538
2,58559,4.257830542521885
2,106782,4.256469721379194
2,109374,4.248273198571648
2,4993,4.245882043361153
2,6016,4.245639778358986
2,2542,4.238844543335361
2,1148,4.231875357888966
2,260,4.230484389425393
2,1217,4.22548382601808
2,3435,4.221831364454799
2,1254,4.211188708879118
2,912,4.205778426392943
2,968,4.2054784951925965
2,1276,4.198735153542378
2,56782,4.198124264563241
2,49530,4.196300416756908
2,2599,4.191755110449149
3,969,4.312941076696894
3,926,4.2796239977306065
3,908,4.227856928471386
3,3462,4.205648117881704
3,2692,4.190688025817088
3,1217,4.188289111585451
3,745,4.182794702331345
3,1252,4.182078502785678
3,8132,4.176935440188963
3,1945,4.172162397804261
3,608,4.170368010679485
3,50,4.14075333063931
3,6331,4.139364433417887
3,750,4.131407391975478
3,2971,4.1278492114041345
3,2329,4.125281508050009
3,912,4.124853574955321
3,7502,4.119467779936392
3,86882,4.116609951861776
3,1207,4.099521486369788
3,48516,4.091859847048283
3,1228,4.090026885445797
3,1199,4.0897657062381505
3,1204,4.088034079953348
3,79702,4.082477766461281
3,898,4.079531355518211
3,1260,4.0780998398590365
3,1223,4.075139551181974
3,2019,4.072532994753671
3,1212,4.063046609612007
3,6016,4.058659611566322
3,1089,4.054497441445182
3,913,4.054056996110943
3,2064,4.050827781375487
3,1219,4.048096950077237
3,3683,4.047475915916287
3,1237,4.0468297762649685
3,858,4.043618649245195
3,515,4.043428405062598
3,106920,4.043147927011954
4,2542,5.0
4,745,5.0
4,1227,5.0
4,1960,5.0
4,1228,5.0
4,1233,5.0
4,905,5.0
4,969,5.0
4,318,5.0
4,6016,4.981955406295115
4,1148,4.976189560919218
4,50,4.975668851094082
4,2692,4.975462990595342
4,750,4.973463851949675
4,79702,4.973287048891899
4,6539,4.972952641893116
4,4306,4.970977752566385
4,4011,4.965414177129521
4,8961,4.962572162107229
4,994,4.95337088263603
4,527,4.951538988797892
4,2563,4.951114070427545
4,916,4.948746106381915
4,7502,4.946697147472346
4,7147,4.9378583873910324
4,2501,4.936980015027698
4,1172,4.936866718721334
4,2318,4.933239166952946
4,1178,4.930089513010024
4,48516,4.928328665522621
4,1299,4.927802794803961
4,1948,4.9270636108314845
4,111,4.926900006046841
4,1193,4.925835275230641
4,3030,4.9232130156536975
4,2858,4.922385257423095
4,501,4.917709630761176
4,1221,4.9082372513455885
4,4973,4.90388695300242
4,1175,4.903716280297309
5,969,4.762606462245315
5,6016,4.728741105513844
5,3462,4.7164430345234365
5,2300,4.6566959400272125
5,86882,4.6004841076734175
5,926,4.5912782929579
5,912,4.579150557553254
5,318,4.570255227531921
5,905,4.549627241666286
5,1172,4.5453340277957714
5,4427,4.5434052224369506
5,920,4.541771662358886
5,1197,4.538400799508361
5,2692,4.534793473816199
5,7502,4.530831244384877
5,8132,4.526701665577761
5,1945,4.526327690964875
5,1361,4.518477860390041
5,922,4.51811990394406
5,899,4.50841465492621
5,3730,4.502732607716621
5,1276,4.502407572551579
5,106782,4.499062954679297
5,48516,4.490844182495576
5,908,4.4867534892715675
5,44191,4.483686733051431
5,1217,4.482725196474414
5,56782,4.479404445283251
5,2324,4.477469146333563
5,1212,4.47610233884761
5,4235,4.475983250011215
5,2076,4.473909831271108
5,2973,4.470313062706098
5,913,4.467892628274031
5,3735,4.4674164172898605
5,31658,4.46419987005652
5,1250,4.462655249677131
5,1228,4.461839255378774
5,1281,4.460063356497612
5,3671,4.447197634695387
6,899,4.131513157189665
6,318,4.128421444336433
6,1217,4.1011726431224025
6,608,4.093684033445788
6,4973,4.090084503366738
6,1228,4.088255488759039
6,994,4.084237082159455
6,1172,4.075737472312836
6,969,4.075729125290074
6,4993,4.041411507399474
6,6016,4.017144987568444
6,858,4.013317922935439
6,1221,4.003657056748399
6,1219,3.997545165833067
6,527,3.9927066516831666
6,7502,3.9884967492117034
6,916,3.9796605661002102
6,923,3.9754866577790047
6,898,3.970948142759782
6,4235,3.9591487261745533
6,2918,3.953133130704881
6,3030,3.9510259136817316
6,246,3.950779604392966
6,745,3.9354404019700913
6,904,3.935164884812797
6,1035,3.930876191517046
6,3307,3.923773927393217
6,3683,3.9200793566161076
6,928,3.919393378399462
6,48516,3.9173144147014383
6,1136,3.9138114620121325
6,1203,3.9113643158267872
6,922,3.905777450195845
6,1213,3.9057308745390134
6,908,3.8962396054449218
6,260,3.89330052214959
6,912,3.8931356205068997
6,1252,3.8918028488678815
6,953,3.8814610737386
6,4027,3.8788593021091318
7,858,4.544122151380113
7,1193,4.470286202901623
7,904,4.327464239702358
7,1247,4.301656437863546
7,1221,4.3001355841162345
7,4993,4.29007887878277
7,2959,4.285757518277675
7,306,4.277688112486362
7,47,4.276782341823563
7,50,4.261338407748269
7,1203,4.261005789328454
7,926,4.250244843751622
7,969,4.250054617205494
7,5952,4.246284076914199
7,106920,4.230171535096021
7,1299,4.226024440675541
7,48516,4.198881151643295
7,5995,4.19360542124223
7,7502,4.178783755241601
7,6787,4.166615084572929
7,1209,4.151944448938881
7,2692,4.151143284613103
7,2064,4.145830419366393
7,296,4.143170798329474
7,905,4.140358828752677
7,1222,4.1396286135462885
7,593,4.133667512655951
7,527,4.132178111257561
7,1172,4.128886033811656
7,8132,4.122558519384206
7,1219,4.121388865194085
7,4235,4.117869768056892
7,2318,4.116453472554941
7,111,4.115704972497221
7,68358,4.106117222038357
7,3683,4.104185279347892
7,319,4.101285664794325
7,59315,4.100043061252165
7,778,4.098868452444331
7,51540,4.09744466650361
8,912,4.5897293851500125
8,905,4.465715190282619
8,1299,4.465680425650148
8,1223,4.411033643017739
8,2064,4.4028877985828085
8,1252,4.389446947781923
8,1272,4.381170094651306
8,3007,4.379481285652984
8,2692,4.3782609023114984
8,745,4.377877226528265
8,6016,4.375784663907385
8,1304,4.373999409327732
8,1283,4.373369082970188
8,1193,4.368181951173672
8,969,4.3659918054323965
8,8132,4.362194929303145
8,58559,4.35752815897198
8,608,4.351920530820634
8,1172,4.35001175934222
8,475,4.349401577631616
8,955,4.347140438753156
8,1060,4.345752678106579
8,898,4.33755532607848
8,29,4.335878173881403
8,5995,4.334384403052818
8,48516,4.3342229564844965
8,926,4.329131681565774
8,6787,4.326496170720917
8,1221,4.326370689666618
8,515,4.2925630211623975
8,2542,4.2906061551583115
8,3481,4.2877844162038
8,111,4.287205434798344
8,899,4.284483007729661
8,903,4.28156604587692
8,2318,4.279947388772602
8,913,4.279295808839193
8,741,4.278435670427929
8,46578,4.27810100984433
8,56782,4.276223346965767
9,912,4.426865522100282
9,260,4.4112097176332945
9,858,4.409271486169907
9,2959,4.399265403913474
9,3683,4.386800214065351
9,969,4.37987284560564
9,1197,4.373682395392271
9,3462,4.372352768331793
