user,item,estimated_rating
1,318,3.7249302267093256
1,3462,3.648877261825827
1,858,3.647087700308513
1,1089,3.6280890791505316
1,2064,3.613104690631019
1,899,3.588112694293619
1,800,3.5867697381209296
1,1221,3.580175454445235
1,1945,3.577498101701268
1,50,3.5588056886310993
1,926,3.556630190415428
1,1299,3.553793854206046
1,1228,3.5511296792071976
1,1193,3.5487210742347477
1,923,3.539993056991176
1,48516,3.528417852913555
1,4226,3.5213650929266986
1,1225,3.520435829289212
1,904,3.482131532922526
1,296,3.4804030971090083
1,1288,3.4789257583819753
1,1219,3.4751847764113797
1,1280,3.469207035342951
1,969,3.4685837839071993
1,1304,3.4659155020341377
1,1247,3.465254077251489
1,232,3.4649742634202436
1,898,3.4646940747414123
1,110,3.458527030125464
1,1136,3.451979148438192
1,905,3.4508733438862316
1,1212,3.4486485580807327
1,1948,3.4440165172792176
1,913,3.4381539897577795
1,534,3.425635922013009
1,1411,3.4237563585820343
1,3683,3.4220256491740493
1,1237,3.4176308496352017
1,1264,3.4166391343023563
1,1147,3.414823433370151
2,8132,4.433304645582136
2,318,4.40471958434418
2,3030,4.3941205942231765
2,858,4.386738770414761
2,2571,4.3730452459159395
2,1948,4.364585254737152
2,1172,4.356578839126526
2,922,4.35368909891398
2,3462,4.349965970560101
2,926,4.330569841560902
2,1198,4.3090854177072195
2,1203,4.304058034598161
2,969,4.299517226289494
2,58559,4.296306915022574
2,4011,4.2936258107011325
2,1228,4.291236429480156
2,2300,4.288796918580663
2,2542,4.287780809726827
2,2959,4.287611831945498
2,898,4.286094411227507
2,903,4.278156444944578
2,1193,4.275163072092603
2,1148,4.264597047611987
2,86882,4.264212309648858
2,2064,4.258744460514957
2,899,4.256844300390449
2,1299,4.256420805324883
2,1291,4.253134905606428
2,1136,4.249131264833292
2,7502,4.24809332728267
2,3468,4.242603481583557
2,1953,4.241509907192057
2,2318,4.241246874147906
2,4128,4.239566632955858
2,1254,4.238893841834416
2,3683,4.231696007041977
2,745,4.230397298240847
2,31658,4.220201972896992
2,111,4.219435485573173
2,260,4.214779397930093
3,858,4.338322770762918
3,1172,4.334454285955471
3,926,4.332852181055334
3,969,4.275449977620221
3,1203,4.271761348173572
3,913,4.255481319203503
3,1228,4.25011489806496
3,922,4.206896821700039
3,1221,4.191927087828741
3,954,4.187122344664753
3,912,4.180970588190906
3,1948,4.162616637311465
3,1276,4.157144536776618
3,908,4.148534168932179
3,3022,4.147340969921351
3,33166,4.144179377351356
3,745,4.143997240584455
3,1254,4.140806060376629
3,2324,4.131371879206572
3,904,4.126564949921196
3,6016,4.124797804064388
3,4011,4.124360849846223
3,1259,4.11232503194376
3,1060,4.1103049321402265
3,1207,4.106801927407988
3,534,4.104113523770837
3,57669,4.099851663283752
3,1233,4.093404342260879
3,3363,4.090852197051648
3,1224,4.081636555985398
3,5618,4.080927598124908
3,31658,4.080667952548547
3,3683,4.080605194228791
3,1304,4.078929416666181
3,3469,4.077734434506513
3,1939,4.076264117356643
3,48516,4.073304871121147
3,1299,4.072836346238678
3,1252,4.072247104578619
3,1148,4.067078793697355
4,1945,5.0
4,969,5.0
4,1221,5.0
4,1060,5.0
4,1254,5.0
4,2690,5.0
4,3007,5.0
4,4235,5.0
4,905,5.0
4,5995,5.0
4,162,5.0
4,1217,5.0
4,3462,5.0
4,1304,5.0
4,898,5.0
4,922,4.996427717002511
4,3435,4.988450475443324
4,904,4.988156247069861
4,912,4.980171391653653
4,926,4.977160890259316
4,4993,4.976518670013619
4,1193,4.975984370335631
4,954,4.968677774487406
4,82459,4.968112706146219
4,1939,4.967983914513414
4,31658,4.966170473424706
4,3160,4.965713878069611
4,953,4.964707564941872
4,3683,4.957314216550749
4,1357,4.956352860483578
4,2924,4.954285918849054
4,7075,4.947549077220002
4,7361,4.944787490584521
4,3730,4.944497780642231
4,1204,4.942910507934143
4,745,4.937796587296963
4,3152,4.934395592810179
4,3307,4.932657824283219
4,3481,4.929599273716782
4,2858,4.929297182048679
5,50,4.658474701849863
5,1299,4.655530173988893
5,904,4.628515949505751
5,1228,4.627867503499451
5,6016,4.624769118824262
5,1172,4.624246090409889
5,1203,4.615290154559956
5,1945,4.605308481402964
5,2973,4.592034089255929
5,926,4.587606123495006
5,1280,4.582189604294249
5,2318,4.574325364120624
5,913,4.573207224721893
5,194,4.572785319049086
5,608,4.571094899616726
5,994,4.5691258345287125
5,905,4.564098089054223
5,2542,4.558924542997817
5,1276,4.542851536105908
5,2692,4.538068118284994
5,515,4.536639968833776
5,1212,4.535168407493824
5,899,4.533881528618128
5,898,4.52598006685291
5,969,4.525533826506938
5,1256,4.5253709564103906
5,307,4.524119618576323
5,1089,4.519980597104319
5,44195,4.519160077851693
5,1197,4.514082993192562
5,1304,4.507378962811007
5,3022,4.5062864744351785
5,318,4.504799241484173
5,57669,4.499600421080334
5,1224,4.49871095021203
5,908,4.494321989786629
5,1674,4.492902420657184
5,3462,4.4928314145451065
5,1305,4.490938040034429
5,3035,4.490744272842456
6,318,4.2220390900596545
6,4993,4.144155946913736
6,953,4.087070500380515
6,1228,4.070910634637824
6,31658,4.016517782317245
6,527,4.000467945146975
6,1203,3.9949713215757594
6,778,3.9871528507608613
6,2300,3.9741434346498377
6,3578,3.962910661241825
6,1089,3.959606219965946
6,106782,3.959005468341827
6,194,3.951749148928685
6,905,3.9477513692050654
6,1136,3.9466216515425185
6,54997,3.942301206818069
6,969,3.9406366440858602
6,1221,3.9295429946942773
6,912,3.9283459035929944
6,1172,3.926761742799944
6,307,3.926492293505013
6,1278,3.925061566614202
6,5995,3.9214384651895258
6,920,3.913037547069825
6,2064,3.9033752812504
6,858,3.896321011012783
6,57669,3.8888331516943486
6,7132,3.888135201963564
6,913,3.887534157210407
6,904,3.8870246541312468
6,593,3.88675232249059
6,1036,3.882779272803269
6,1147,3.877827064440744
6,7502,3.8706115884493326
6,48516,3.865458619102791
6,296,3.865137951954652
6,5782,3.860198779756008
6,306,3.8577215981881374
6,1948,3.836959395080914
6,8132,3.8334111611377377
7,858,4.394315909022122
7,106920,4.376714234140301
7,3088,4.327583475179247
7,905,4.310663412510744
7,527,4.304975670635245
7,1228,4.264403047712299
7,969,4.2282414103139425
7,912,4.220611458685115
7,1221,4.201701009617893
7,5952,4.190992806160921
7,6016,4.187554325421453
7,913,4.181729267294211
7,7502,4.164643804385623
7,50,4.157857660361748
7,593,4.156246770343829
7,2571,4.152622914789441
7,1222,4.143262920861463
7,4993,4.14301060567524
7,1207,4.141379729046801
7,306,4.128494709106981
7,926,4.12549880875882
7,7153,4.123044007478346
7,903,4.123019303997063
7,899,4.120422619019687
7,1060,4.111688998921633
7,2019,4.110621324318651
7,2973,4.1094671017469
7,1212,4.103423636470272
7,1172,4.1032611891899515
7,1217,4.102999324708021
7,1254,4.0885219891924605
7,608,4.083861807722692
7,296,4.083627306556505
7,2064,4.0820892946522225
7,56782,4.077914997074135
7,2959,4.077835548486099
7,54286,4.076008961832157
7,6787,4.075652296167088
7,78499,4.07350577896912
7,4235,4.072752301146816
8,608,4.522667623064361
8,969,4.476484190027193
8,3683,4.476347820196992
8,912,4.454595426378443
8,2019,4.45356764583617
8,1945,4.449564322722794
8,905,4.4300077432710205
8,31658,4.4195143665047265
8,923,4.4044914027314315
8,111,4.3818796932458355
8,6016,4.366853493051116
8,1276,4.361802772361768
8,904,4.360388031195335
8,106782,4.349049993483721
8,1228,4.338452159422351
8,3462,4.334295690252146
8,1948,4.329556809360436
8,6787,4.321309893388067
8,994,4.31585639431247
8,1252,4.308199082574084
8,1089,4.3061667592595345
8,1172,4.3039335721514815
8,7502,4.303427613550689
8,2692,4.288073168749777
8,913,4.2835484123537695
8,1267,4.283354074147554
8,3629,4.282658399654123
8,922,4.281482263982947
8,2318,4.280235826087269
8,2918,4.279714180562099
8,4878,4.275888913951934
8,926,4.272604648935397
8,1212,4.269677909053602
8,1254,4.268311761816662
8,899,4.2658942729656975
8,293,4.257708076849239
8,79132,4.254880212227356
8,1939,4.251534634837601
8,30749,4.250553650122383
8,4427,4.246335419796661
9,4973,4.48789966386915
9,926,4.479629091805138
9,1299,4.475686711628031
9,2064,4.44729969080469
9,994,4.387415678655945
9,969,4.380176474161058
9,5618,4.3717551904080585
9,905,4.369912118842221
9,913,4.361382263141204
9,3022,4.359009375100961
9,3362,4.341168085148841
9,912,4.337635723596232
9,1217,4.319448397673723
9,1228,4.3188101369050695
9,1221,4.318567404129443
9,57669,4.30865881458279
9,1212,4.306187796635749
9,76093,4.302699109520177
9,2542,4.302680357047303
9,1304,4.29908693362809
9,8132,4.2950338024631
9,1939,4.293495885256477
9,778,4.292493144731088
9,194,4.284969187228418
9,1207,4.284514187582313
9,2318,4.283478966432687
9,968,4.266816245256604
9,858,4.264896646460343
9,2804,4.2643001546451105
9,745,4.2636076736739525
9,2648,4.263575461434128
9,7153,4.259956127235322
9,908,4.247738291120622
9,111,4.243277346184707
9,1089,4.243258942749647
9,899,4.239976399988461
9,1178,4.239741339821184
9,296,4.2384040588427645
9,898,4.238396263762117
9,1204,4.235522045819766
10,858,4.686571292142998
10,1212,4.58924670203044
10,926,4.588843706419749
10,1203,4.548391932375224
10,608,4.539293876215702
10,969,4.532866598413578
10,913,4.5058908213472835
10,1193,4.487604817698459
10,56782,4.477941994105056
10,3088,4.4559940096514445
10,922,4.451417161732489
10,1208,4.446721317565194
10,904,4.445875717450359
10,1228,4.438444481486678
10,1945,4.433920509241898
10,905,4.430190238066495
10,903,4.427382157666719
10,1276,4.4263861325753835
10,899,4.425847886992241
10,6016,4.419824535986902
10,2064,4.409321271541844
10,31658,4.409180929906207
10,99114,4.3976502621066365
10,4226,4.397157601267862
10,3462,4.3940157342359
10,1221,4.383800602341628
10,8132,4.378544593615384
10,1060,4.377961966056918
10,2858,4.376238238551429
10,3469,4.374118245102482
10,356,4.373477162337731
10,2357,4.369411247714701
10,954,4.366570382136019
10,1147,4.366275337131734
10,1299,4.365097356889831
10,1136,4.36204915256621
10,1948,4.361885575884085
10,1254,4.360977240974909
10,912,4.353949639881943
10,1219,4.346579285845896
11,1217,4.82630095078489
11,1221,4.821583290454858
11,926,4.812526667148065
11,3462,4.804313115269912
11,858,4.7965400977761306
11,3088,4.796095728616012
11,1276,4.769000477153654
11,1411,4.767085161347231
11,1207,4.7649008940958915
11,953,4.7583578677879075
11,1060,4.7572163231202005
11,899,4.745848934155885
11,1945,4.742960825527994
11,1212,4.740713467054826
11,1136,4.7218367704495305
11,1948,4.720649455383476
11,904,4.711770646593447
11,1203,4.708735661138575
11,922,4.701329013459925
11,318,4.693482098903626
11,88125,4.689467939719861
11,3307,4.686776645624446
11,1225,4.681209497552681
11,1208,4.679507071808332
11,3468,4.676303822902152
11,1254,4.666788821043132
11,68157,4.66548543338772
11,905,4.664165255464383
11,31658,4.659391043586595
11,55442,4.644778042347135
11,76093,4.633291380709025
11,7156,4.629451844768101
11,7502,4.6292538973301
11,2318,4.62782007813099
11,3435,4.627811543675819
11,307,4.622006667440353
11,6016,4.620745096897883
11,745,4.618474632009414
11,1197,4.615933962624001
11,1228,4.614503334827556
12,64839,3.9076771625817277
12,6016,3.861623651947613
12,3462,3.8494872130399647
12,1172,3.848005021029741
12,296,3.842405499497382
12,969,3.832806183475268
12,928,3.824897436429949
12,905,3.804592999287111
12,922,3.7844536562867215
12,899,3.7810864522783296
12,1089,3.7710378917745264
12,1206,3.7672315313998044
12,1411,3.7617925417273637
12,1218,3.738732779740634
12,858,3.7330887368288743
12,56782,3.727439854940275
12,913,3.7237176452662673
12,1953,3.7222817639332373
12,1208,3.7205660544819317
12,3435,3.707335671100105
12,1212,3.7061335789673264
12,1222,3.703535020329474
12,2357,3.6993765929966487
12,3088,3.695623508306342
12,1136,3.6951358867182207
12,1193,3.682043129542695
12,3629,3.6794803223078003
12,1207,3.6713366318619354
12,911,3.6702245551213233
12,1254,3.661403511269816
12,2804,3.6571329929011602
12,926,3.6557575913196256
12,1204,3.6495661437442806
12,3703,3.6487925247596826
12,1243,3.642076667710729
12,903,3.636756425347836
12,78499,3.633724850926808
12,2318,3.629895307983733
12,99114,3.629407071531564
12,2019,3.629373736182352
13,969,4.555965862552001
13,1945,4.487022475845729
13,926,4.463475468003784
